author name,tokenized_sentence
Humayun AHmed,এ-রকম কাণ্ডকারখানা মিসির আলি সাহেব করে থাকেন।
Humayun AHmed,একবার বাসে তাঁর পাশে সুখী-সুখী চেহারার এক বুড়ো বসল।
Humayun AHmed,দু' জনের সীট।
Humayun AHmed,কিন্তু বুড়ো অকারণে পা ফাঁক করে তাঁকে চাপ দিতে লাগল।
Humayun AHmed,বিশ্রী কাণ্ড!
Humayun AHmed,"মিসির আলি খানিকক্ষণ চাপ সহ্য করলেন, তারপর উঠে দাঁড়িয়ে হাসিমুখে বললেন, 'আপনার বোধহয় অল্প জায়গায় বসার অভ্যেস নেই, আপনি বরং একাই এখানে আরাম করে বসুন।"
Humayun AHmed,"মিসির আলি ভেবেছিলেন, লোকটি এতে লজ্জিত ও বিব্রত হবে।"
Humayun AHmed,সে-রকম কিছু হল না।
Humayun AHmed,লোকটি নির্বিকার ভঙ্গিতে দু' জনের জায়গা দখল করে পা দোলাতে লাগল।
Humayun AHmed,এরা অসুখী মানুষ।
Humayun AHmed,নিজেদের ব্যক্তিগত যন্ত্রণা এরা--অন্যদের ওপর চাপিয়ে দিতে চেষ্টা করে।
Humayun AHmed,ঢাকা শহরে অসুখী মানুষের সংখ্যা এত দ্রুত বাড়ছে কেন ভাবতে ভাবতে মিসির আলি দ্রুত হাঁটতে লাগলেন।
Humayun AHmed,মাথার ওপর জুন মাসের গনগনে আকাশ।
Humayun AHmed,রাস্তাঘাট তেতে উঠেছে।
Humayun AHmed,বাতাসের লেশমাত্রও নেই।
Humayun AHmed,এ-বছর অসম্ভব গরম পড়েছে।
Humayun AHmed,এই অসহ্য গরমে রিকশাওয়ালারা মানুষ টানে কীভাবে কে জানে।
Humayun AHmed,মিসির আলি সামসু নামের উদ্ধত যুবকটির জন্যে এক ধরনের মায়া অনুভব করলেন।
Humayun AHmed,ক্লাস ফাঁকা।
Humayun AHmed,আসমানী রঙের জামদানি শাড়ি পরা একটি মেয়ে শুধু সেকেন্ড বেঞ্চে বসে আছে।
Humayun AHmed,মেয়েটির মাথায় ঘোমটা।
Humayun AHmed,এটা একটা নতুন ব্যাপার।
Humayun AHmed,ইউনিভার্সিটির মেয়েরা মাথায় ঘোমটা দেয় শুধু আজানের সময়।
Humayun AHmed,মিসির আলি ঢুকতেই মেয়েটি উঠে দাঁড়াল।
Humayun AHmed,"তিনি অপ্রস্তুত স্বরে বললেন, 'দেরি করে ফেললাম।"
Humayun AHmed,সবাই চলে গেছে নাকি?
Humayun AHmed,তুমি কেন ওদের সঙ্গে গেলে না?
Humayun AHmed,"মেয়েটি
মৃদু স্বরে বলল, 'স্যার, আপনি কি আমাকে চিনতে পারছেন না?"
Humayun AHmed,তোমার নাম নীলু।
Humayun AHmed,"আমি রুটিনে দেখেছি, আজ আপনার এখানে ক্লাস।"
Humayun AHmed,"মাথায় ঘোমটা, তাই বললাম।"
Humayun AHmed,নতুন বিয়ে হওয়া মেয়েরা প্রথম দিকে ঘোমটা পরে।
Humayun AHmed,আমি কি স্যার আপনার বাসায় যেতে পারি?
Humayun AHmed,‘বাসায় আমার কিছু ঝামেলা আছে।’
Humayun AHmed,"‘তাহলে স্যার, আপনি কি আমাদের বাসায় একটু আসবেন?’"
Humayun AHmed,আমার খুব দরকার।
Humayun AHmed,"ঠিক আছে, যাব।"
Humayun AHmed,‘আমাদের বাসার ঠিকানা কি আপনার মনে আছে?’
Humayun AHmed,এক বার গিয়েছিলেন আমাদের বাসায়।
Humayun AHmed,আমাদের বাসার দোতলায় আপনার এক জন পরিচিত মহিলা থাকতেন।
Humayun AHmed,রানু নাম।
Humayun AHmed,আমার খুব দরকার।
Humayun AHmed,মিসির আলি তাকিয়ে রইলেন মেয়েটার দিকে।
Humayun AHmed,"এই মেয়ের নাম নীলু, কিন্তু কোনো- এক বিচিত্র কারণে তাকে অবিকল রানুর মতো দেখাচ্ছে।"
Humayun AHmed,"স্যার, আপনি কি আজই যাবেন?"
Humayun AHmed,‘ঠিক আছে রানু।’
Humayun AHmed,‘আমার নাম কিন্তু স্যার নীলু।’
Humayun AHmed,"মিসির আলি লক্ষ করলেন, মেয়েটা হাসছে।"
Humayun AHmed,যেন তাকে রানু বলায় সে খুশি।
Humayun AHmed,এটাই যেন আশা করছিল।
Humayun AHmed,আমাদের বাসার ঠিকানা কি লিখে দেব?
Humayun AHmed,আমার মনে আছে।
Humayun AHmed,আসবেন কিন্তু স্যার।
Humayun AHmed,‘আসব।’
Humayun AHmed,আমি আসব।
Humayun AHmed,নীলু উঠে দাঁড়াল।
Humayun AHmed,এত সুন্দর মেয়েটি।
Humayun AHmed,শ্যামলা গায়ের রঙ।
Humayun AHmed,চোখে-মুখে তেমন কোনো বিশেষত্ব নেই।
Humayun AHmed,কিন্তু তবু এমন মায়া জাগিয়ে তুলছে কেন?
Humayun AHmed,মিসির আলি লজ্জিত বোধ করলেন।
Humayun AHmed,তাঁর বয়স একচল্লিশ।
Humayun AHmed,এই বয়সের এক জন মানুষের মনে এ- জাতীয় তরল ভাব থাকা উচিত নয়।
Humayun AHmed,তা ছাড়া এই মেয়েটি তাঁর ছাত্রী।
Humayun AHmed,মিসির আলি শূন্য ক্লাসে দীর্ঘ সময় বসে রইলেন।
Humayun AHmed,ভোরবেলায় মানুষের মেজাজ মোটামুটি ভালো থাকে।
Humayun AHmed,"বেলা বাড়ার সঙ্গে সঙ্গে খারাপ হতে থাকে, বিকালবেলায় মেজাজ সবচে বেশি খারাপ হয়, সন্ধ্যার পর আবার ভালো হতে থাকে।"
Humayun AHmed,এটাই সাধারণ নিয়ম।
Humayun AHmed,"এখন সকাল এগারটা, মেজাজের সাধারণ সূত্র মতে মিসির আলির মেজাজ ভালো থাকার কথা।"
Humayun AHmed,কিন্তু মিসির আলির মন এই মুহূর্তে যথেষ্টই খারাপ।
Humayun AHmed,তিনি বসার ঘরে বেতের চেয়ারে পা তুলে বসে আছেন।
Humayun AHmed,তাঁর ভুরু কুঁচকে আছে।
Humayun AHmed,তাঁর মেজাজ খারাপের দুটি কারণের প্রথমটা হল—একটা মাছি।
Humayun AHmed,অনেকক্ষণ থেকেই মাছিটা তাঁর গায়ে বসার চেষ্টা করছে।
Humayun AHmed,সাধারণ মাছি না—নীল রঙের স্বাস্থ্যবান ডুমো মাছি।
Humayun AHmed,আম-কাঁঠালের সময় এই মাছিগুলিকে দেখা যায়।
Humayun AHmed,এখন শীতকাল—এই মাছি এল কোত্থেকে?
Humayun AHmed,মাছিটা তার গায়েই বারবার বসতে চাচ্ছে কেন?
Humayun AHmed,তাঁর সামনে বসে থাকা মেয়েটির গায়ে কেন বসছে না?
Humayun AHmed,মিসির আলির মেজাজ খারাপের দ্বিতীয় কারণ এই মেয়েটি।
Humayun AHmed,তাঁর ইচ্ছা করছে মেয়েটিকে একটা ধমক দেন।
Humayun AHmed,যদিও ধমক দেবার মতো কোনো কারণ ঘটে নি।
Humayun AHmed,মেয়েটি তার সঙ্গে দেখা করতে এসেছে।
Humayun AHmed,দেখা করতে আসার অপরাধে কাউকে ধমক দেয়া যায় না।
Humayun AHmed,ধমক দেয়ার বদলে মিসির আলি শব্দ করে কাশলেন।
Humayun AHmed,"প্রচণ্ড শব্দে কাশলে, কিংবা কুৎসিত শব্দে নাক ঝাড়লে মনের রাগ অনেকখানি কমে।"
Humayun AHmed,মিসির আলির কমল না বরং আরো যেন বাড়ল।
Humayun AHmed,মাছিটাও মনে হচ্ছে এই শব্দে উৎসাহ পেয়েছে।
Humayun AHmed,এতক্ষণ গায়ে বসতে চাচ্ছিল এখন উড়ে ঠোটে বসতে চাচ্ছে।
Humayun AHmed,কী যন্ত্রণা!
Humayun AHmed,"স্যার, আমার নাম সায়রা বানু।"
Humayun AHmed,সায়রা বানু নামটা কি আপনার মনে থাকবে?
Humayun AHmed,"মিসির আলি বললেন, মনে থাকার প্রয়োজন কি আছে?"
Humayun AHmed,অবশ্যই আছে।
Humayun AHmed,"আমি এত আগ্রহ করে আমার নামটা আপনাকে কেন বলছি, যাতে মনে থাকে সেই জন্যেই তো বলছি।"
Humayun AHmed,"মিসির আলি রোবটের গলায় বললেন, মানুষের নাম আমার মনে থাকে না ।"
Humayun AHmed,"মেয়েটি তাঁর রোবট গলা অগ্রাহ্য করে হাসিমুখে বলল, আমারটা মনে থাকবে ।"
Humayun AHmed,কারণ একজন বিখ্যাত সিনেমা অভিনেত্রীর নাম সায়রা বানু।
Humayun AHmed,মিসির আলি ভুরু কুঁচকে তাকিয়ে আছেন।
Humayun AHmed,এখন তাঁর মাথার যন্ত্রণা শুরু হয়েছে।
Humayun AHmed,অর্থহীন কথা শুনতে ভালো লাগছে না।
Humayun AHmed,তা ছাড়া শীতও লাগছে।
Humayun AHmed,চেয়ারটা টেনে রোদে নিয়ে গেলে হয়।
Humayun AHmed,তাতে কিছুক্ষণ আরাম লাগবে তারপর আবার রোদে গা চিড়বিড় করতে থাকবে।
Humayun AHmed,শীতকালের এই এক যন্ত্রণা।
Humayun AHmed,ছায়া বা রোদ কোনোটাই ভালো লাগে না।
Humayun AHmed,মিসির আলি মাছিটার দিকে তাকিয়ে রইলেন।
Humayun AHmed,মাছিটার কারণে নিজেকে এখন কাঁঠাল মনে হচ্ছে।
Humayun AHmed,"মেয়েটি খানিকটা মাথা ঝুঁকিয়ে বলল, আপনি দিলীপ কুমার, সায়রা বানু এদের নাম শোনেন নি?"
Humayun AHmed,দিলীপ কুমারের নাম শুনেছি।
Humayun AHmed,সায়রা বানু হচ্ছে দিলীপ কুমারের বউ।
Humayun AHmed,"আমার বন্ধুরা অবিশ্যি আমাকে সায়রা বানু ডাকে না, তারা ডাকে এস বি।"
Humayun AHmed,"সায়রার এস, বানুর বি―এস বি।"
Humayun AHmed,এস বি-তে আর কী হয় বলুন তো?
Humayun AHmed,বলতে পারছি না।
Humayun AHmed,এস বি হচ্ছে স্পেশাল ব্রাঞ্চ।
Humayun AHmed,আমার বন্ধুদের ধারণা আমার চেহারায় একটা স্পাই স্পাই ভাব আছে।
Humayun AHmed,এই জন্যেই তারা আমাকে এস বি ডাকে।
Humayun AHmed,আচ্ছা আপনারও কি ধারণা আমার চেহারায় স্পাই স্পাই ভাব?
Humayun AHmed,ভালো করে একটু আমার দিকে তাকান না।
Humayun AHmed,আপনি সারাক্ষণ এদিক-ওদিক তাকাচ্ছেন কেন?
Humayun AHmed,মিসির আলি এদিক-ওদিক তাকাচ্ছেন না।
Humayun AHmed,মাছিটার দিকে তাকিয়ে আছেন।
Humayun AHmed,মাছিটা এদিক-ওদিক করছে বলেই এদিক-ওদিক তাকাতে হচ্ছে।
Humayun AHmed,আচ্ছা পৃথিবীতে মোট কত প্রজাতির মাছি আছে?
Humayun AHmed,এই যে শুনুন।
Humayun AHmed,তাকান আমার দিকে।
Humayun AHmed,মিসির আলি মেয়েটির দিকে তাকালেন।
Humayun AHmed,অতিরিক্ত ফর্সা একটি মেয়ে।
Humayun AHmed,বাঙালি মেয়েদের গায়ের রঙের একটা মাত্রা আছে।
Humayun AHmed,কোনো মেয়ে যদি সেই মাত্রা অতিক্রম করে যায় তখন আর ভালো লাগে না।
Humayun AHmed,তার মধ্যে বিদেশী বিদেশী ভাব চলে আসে।
Humayun AHmed,তাকে তখন আর আপন মনে হয় না।
Humayun AHmed,সায়রা বানুর ক্ষেত্রেও তাই হয়েছে।
Humayun AHmed,তাকে পর পর লাগছে।
Humayun AHmed,মেয়েটির মাথা ভরতি চুল।
Humayun AHmed,সেই চুলেও লালচে ভাব আছে।
Humayun AHmed,অতিরিক্ত ফর্সা মেয়েদের ক্ষেত্রে তাই হয়।
Humayun AHmed,তাদের গায়ের রঙের খানিকটা এসে চুলে লেগে যায়।
Humayun AHmed,চুল লালচে দেখায়—খানিকটা এসে লাগে চোখে।
Humayun AHmed,চোখ তখন আর কালো মনে হয় না ।
Humayun AHmed,মেয়েটির মুখ লম্বাটে।
Humayun AHmed,একটু বোঁচা ধরনের নাক।
Humayun AHmed,বোঁচা নাক থাকায় রক্ষা—বোঁচা নাকের কারণেই মেয়েটিকে বাঙালি মনে হচ্ছে।
Humayun AHmed,খাড়া নাক হলে মেডিটেরিনিয়ান সমুদ্রের পাশের গ্রিককন্যা বলে মনে হত।
Humayun AHmed,বয়স কত হবে?
Humayun AHmed,উনিশ থেকে পঁচিশের ভেতর।
Humayun AHmed,মানুষের বয়স চট করে ধরতে পারার কোনো পদ্ধতি থাকলে ভালো হত।
Humayun AHmed,গাছের রিং গুনে বয়স বলা যায়।
Humayun AHmed,মানুষের তেমন কিছু নেই।
Humayun AHmed,মানুষের বয়স তার মনে বলেই বোধ হয়।
Humayun AHmed,"আচ্ছা, একটা মাছি কতদিন বাঁচে?"
Humayun AHmed,স্যার কথা বলছেন না কেন?
Humayun AHmed,আমাকে কি স্পাই মেয়ে বলে মনে হচ্ছে?
Humayun AHmed,স্পাই মেয়েদের চেহারা আলাদা হয় বলে আমি জানি না ।
Humayun AHmed,একটু আলাদা হয়।
Humayun AHmed,স্পাই মেয়েদের মুখ দেখে এদের মনের ভাব বোঝা যায় না।
Humayun AHmed,এদের মুখে এক রকম ভাব মনের ভেতর আরেক রকম।
Humayun AHmed,তোমারও কি তাই?
Humayun AHmed,জি।
Humayun AHmed,ও আপনাকে বলতে ভুলে গেছি এস বি ছাড়াও আমার আরেকটা নাম আছে।
Humayun AHmed,নাম ঠিক না খেতাব।
Humayun AHmed,নববর্ষে পাওয়া খেতাব।
Humayun AHmed,আমাদের কলেজে পহেলা বৈশাখে খেতাব দেয়া হয়।
Humayun AHmed,আমার খেতাবটা হচ্ছে সাদা বাঘিনী।
Humayun AHmed,এস বি-তে সাদা বাঘিনীও হয়।
Humayun AHmed,সাদা বাঘিনী টাইটেল কেন পেয়েছিলাম শুনতে চান?
Humayun AHmed,খুবই মজার গল্প।
Humayun AHmed,মিসির আলি তাকিয়ে রইলেন।
Humayun AHmed,তাঁর কিছুই শুনতে ইচ্ছা করছে না।
Humayun AHmed,মাথার যন্ত্রণা এবং শীত ভাব দুইই বাড়ছে।
Humayun AHmed,গায়ে পাতলা একটা চাদর দিয়ে শীত ভাবটা কমানো যেত।
Humayun AHmed,চাদরটা ধুপিখানায় দিয়েছেন।
Humayun AHmed,"ধোয়া নিশ্চয়ই হয়ে গেছে, স্লিপের অভাবে আনতে পারছেন না।"
Humayun AHmed,স্লিপটা কোথাও খুঁজে পাচ্ছেন না।
Humayun AHmed,কড়া এক কাপ চা খেলেও শীতটা কমত।
Humayun AHmed,"ঘরে চায়ের পাতা আছে, চিনি, দুধও আছে।"
Humayun AHmed,গতকালই কিনে এনেছেন।
Humayun AHmed,কিন্তু গ্যাসের চুলায় কী একটা সমস্যা হচ্ছে।
Humayun AHmed,কিছুক্ষণ আগুন জ্বলেই হুস করে নিভে যায়।
Humayun AHmed,মিস্ত্রি ডাকিয়ে চুলা ঠিক করা দরকার।
Humayun AHmed,গ্যাস মিস্ত্রিরা কোথায় থাকে কে জানে ?
Humayun AHmed,"সায়রা বানু মেয়েটি হড়বড় করে কথা বলে যাচ্ছে, তার কথা তিনি মন দিয়ে শুনছেন না।"
Humayun AHmed,মাথায় দুশ্চিন্তা নিয়ে অন্য কিছুতে মন বসানো বেশ কঠিন।
Humayun AHmed,তবে মাছিটা এখন শান্ত হয়েছে।
Humayun AHmed,টেবিলের উপর চুপ করে বসে আছে।
Humayun AHmed,ডিম পাড়ছে না তো?
Humayun AHmed,আমার সাদা বাঘিনী টাইটেল পাওয়ার ঘটনাটা খুব ইন্টারেস্টিং।
Humayun AHmed,শুনলে আপনি খুব মজা পাবেন।
Humayun AHmed,বলব?
Humayun AHmed,মিসির আলি কিছুই বললেন না।
Humayun AHmed,তিনি খুব ভালো করেই জানেন মেয়েটি তার গল্প বলবেই।
Humayun AHmed,"তিনি বলতে বললেও বলবে, বলতে না বললেও বলবে।"
Humayun AHmed,হয়েছে কী শুনুন—সায়েন্স ল্যাবরেটরির সামনে দিয়ে আমি যাচ্ছি।
Humayun AHmed,"আমার সঙ্গে আমার এক বন্ধু, রাকা।"
Humayun AHmed,রাকা হচ্ছে বোরকাওয়ালী।
Humayun AHmed,বোরকা পরে।
Humayun AHmed,সউদি বোরকা।
Humayun AHmed,বেশ কয়েক টাইপ বোরকা পাওয়া যায় তা কি আপনি জানেন?
Humayun AHmed,"সউদি বোরকা, পাকিস্তানি বোরকা।"
Humayun AHmed,"সউদি বোরকা ভয়াবহ, শুধু চোখ দুটো বের হয়ে থাকে।"
Humayun AHmed,এমনিতে সে অবিশ্যি খুব স্টাইলিস্ট।
Humayun AHmed,বোরকার নিচে স্লিভলেস ব্লাউজ পরে।
Humayun AHmed,"যাই হোক বোরকাওয়ালী রাকা হঠাৎ বলল, সে একটা পেনসিল কিনবে।"
Humayun AHmed,আমি তাকে নিয়ে একটা দোকানে ঢুকলাম পেনসিল কিনতে।
Humayun AHmed,স্টেশনারির দোকান তবে তার সঙ্গে কনফেকশনারিও আছে।
Humayun AHmed,চা বিক্রি হচ্ছে।
Humayun AHmed,কেক বিক্রি হচ্ছে।
Humayun AHmed,দোকানটায় বেশ ভিড়।
Humayun AHmed,ভিড়ের সুযোগ নিয়ে এক লোক করল কী বোরকাওয়ালীর গায়ে হাত দিল।
Humayun AHmed,গায়ে মানে কোথায় তা আপনাকে বলতে পারব না।
Humayun AHmed,আমার লজ্জা লাগবে।
Humayun AHmed,বোরকাওয়ালী এমন ভয় পেল যে প্রায় অচেতন হয়ে পড়ে যাচ্ছিল।
Humayun AHmed,আমি বোরকাওয়ালীকে ধরে ফেললাম।
Humayun AHmed,"তারপর বদমাশ লোকটার দিকে তাকিয়ে বললাম, আপনি ওর গায়ে হাত দিলেন কেন?"
Humayun AHmed,ষণ্ডাগণ্ডা টাইপের লোক।
Humayun AHmed,লাল চোখ।
Humayun AHmed,গরিলাদের মতো লোম ভরতি হাত।
Humayun AHmed,সে এমন ভাব করল যে আমার কথাই শুনতে পায় নি।
Humayun AHmed,দোকানদারের দিকে তাকিয়ে হাই তুলতে তুলতে বলল—দেখি একটা লেবু চা।
Humayun AHmed,তখন আমি খপ করে তার হাত ধরে ফেললাম।
Humayun AHmed,সে ঝটকা দিয়ে তার হাত ছাড়িয়ে নেবার চেষ্টা করল কিন্তু তার আগেই আমি তার হাত কামড়ে ধরলাম।
Humayun AHmed,যাকে বলে কচ্ছপের কামড়।
Humayun AHmed,কচ্ছপের কামড় কী তা নিশ্চয়ই আপনি জানেন।
Humayun AHmed,"কচ্ছপ একবার কামড়ে ধরলে আর ছাড়ে না, আমিও ছাড়লাম না।"
Humayun AHmed,আমার মুখ রক্তে ভরে গেল।
Humayun Ahmed,"হিমু, তুই আমাকে একটা কিডনী দিতে পারবি ?"
Humayun Ahmed,আমার একটা কিডনী দরকার।
Humayun Ahmed,মানুষজনের কথায় হকচকিয়ে যাওয়া কিংবা বিভ্রান্ত হওয়া আমার স্বভাবে নেই ।
Humayun Ahmed,তারপরেও মাজেদা খালার কথায় হকচকিয়ে গেলাম।
Humayun Ahmed,ধানমন্ডি ২৭ নাম্বার রোডে গাড়ি থামিয়ে তিনি আমাকে ধরেছেন।
Humayun Ahmed,এখন কিডনী চাচ্ছেন।
Humayun Ahmed,তাঁর কথার ভঙ্গিতে বিরাট তাড়াহুড়া।
Humayun Ahmed,মনে হচ্ছে এই মুহূর্তেই কিডনী দরকার ।
Humayun Ahmed,কথা বলছিস না কেন ?
Humayun Ahmed,একটা কিডনী দিবি ?
Humayun Ahmed,‘কেন দেব না?’
Humayun Ahmed,"‘থ্যাংকস, গাড়িতে উঠ।’"
Humayun Ahmed,ড্রাইভারের পাশে বোস।
Humayun Ahmed,চল বাসায় যাই।
Humayun Ahmed,ডাক্তার কাটবে না-কি তুমি নিজেই কাটবে ?
Humayun Ahmed,ধারালো স্টেরিলাইজড ছুরি-কাঁচি আছে তো ?
Humayun Ahmed,গাড়িতে উঠ।
Humayun Ahmed,আমি গাড়িতে উঠলাম।
Humayun Ahmed,গাড়িতে AC চলছে।
Humayun Ahmed,আরামদায়ক শীতলতা।
Humayun Ahmed,বাইরে বৈশাখ মাসের ঝাঁঝালো রোদ।
Humayun Ahmed,শহর পুড়ে যাচ্ছে এমন অবস্থা ।
Humayun Ahmed,এই রোদের একটা নাম আছে— কাকমরা রোদ।
Humayun Ahmed,কাকের মতো কষ্টসহিষ্ণু পাখিও এই রোদে হিট স্ট্রোকে মারা যায়।
Humayun Ahmed,আমি আজ দুটা কাককে মরে থাকতে দেখেছি।
Humayun Ahmed,মৃত্যুর পর কাকরা কোথায় যায় কে জানে।
Humayun Ahmed,তাদেরও কি স্বর্গ-নরক আছে ?
Humayun Ahmed,কাকদের স্বর্গ কেমন হবে ?
Humayun Ahmed,আমার ধারণা তাদের স্বর্গে একটু পরপর থাকবে ডাস্টবিন।
Humayun Ahmed,ডাস্টবিন ভর্তি ময়লা-আবর্জনা।
Humayun Ahmed,ফেলে ছড়িয়ে আবর্জনা খাও।
Humayun Ahmed,কেউ কিছু বলবে না ।
Humayun Ahmed,"খালা বললেন, “কিডনী দিতে হবে শুনে তুই দেখি ভ্যাবদা মেরে গেছিস ।”"
Humayun Ahmed,"খালা বললেন, “কিডনী দিতে হবে শুনে তুই দেখি ভ্যাবদা মেরে গেছিস ।”"
Humayun Ahmed,দুটা কিডনী মানুষের কোনো দরকার নেই।
Humayun Ahmed,একটাতেই হেসেখেলে দিন চলে।
Humayun Ahmed,"আমি বললাম, 'দুটা কিডনীতেও তো অনেকের চলে না।"
Humayun Ahmed,অন্যদেরটা নিতে হয়।
Humayun Ahmed,"খালা বললেন, 'বাজে তর্ক আমার সঙ্গে করবি না।"
Humayun Ahmed,এই গরমে তর্ক শুনতে ভাল লাগে না ।
Humayun Ahmed,"আমি বললাম, 'আচ্ছা, আর তর্ক করব না।"
Humayun Ahmed,শীত আসুক।
Humayun Ahmed,নগর শীতল হোক ।
Humayun Ahmed,"তখন তর্ক ৷
'আখের রস খাবি ?"
Humayun Ahmed,গরমের সময় আখের রস শরীরের জন্যে ভাল।
Humayun Ahmed,অনেক এন্টি ওক্সিডেন্ট আছে।
Humayun Ahmed,খাবি ?
Humayun Ahmed,খাব।
Humayun Ahmed,‘দুটা আখ থেকে এক গ্লাস রস পাওয়া যায়।’
Humayun Ahmed,হালকা সবুজ কালার।
Humayun Ahmed,"এর মধ্যে লেবুর রস আর সামান্য বিট লবণ দেয়, বরফের কুচি দেয়।"
Humayun Ahmed,খেতে অসাধারণ।
Humayun Ahmed,আমি রোজ এক গ্লাস করে খাচ্ছি।
Humayun Ahmed,‘জন্ডিস হবে কোন দুঃখে ?’
Humayun Ahmed,আখওয়ালা আমার পরিচিত লোক।
Humayun Ahmed,নাম সুলেমান।
Humayun Ahmed,নরসিংদি বাড়ি।
Humayun Ahmed,সে আমার সামনে মিনারেল ওয়াটার দিয়ে আখ মাড়াইয়ের যন্ত্র ধুবে ।
Humayun Ahmed,আখও ধোয়া হবে মিনারেল ওয়াটার দিয়ে ।
Humayun Ahmed,তার কাছ থেকে অনেক ফরেনারও আখের রস খায়।
Humayun Ahmed,“কোন দেশী ফরেনার সেটা হিসাবে রাখতে হবে।”
Humayun Ahmed,“কোন দেশী ফরেনার সেটা হিসাবে রাখতে হবে।”
Humayun Ahmed,ইউরোপীয়ান ফরেনার না সোমালিয়ান ফরেনার।
Humayun Ahmed,"একবার বলেছি, আবারো বলছি, তুই বাজে তর্ক আমার সঙ্গে করবি না।"
Humayun Ahmed,আমাকে ফরেনার শিখাবি না।
Humayun Ahmed,আগামী আধাঘণ্টা একটা শব্দ উচ্চারণ করবি না।
Humayun Ahmed,আমি যা বলব শুধু শুনে যাবি ।
Humayun Ahmed,“ওকে।”
Humayun Ahmed,“ওকে।”
Humayun Ahmed,*ওকে ফোকেও বলবি না।
Humayun Ahmed,আমি নিঃশব্দে মাজেদা খালার সঙ্গে আখের রস খেলাম ( জিনিসটা ভাল)।
Humayun Ahmed,পাশেই ক্ষিরা কেটে বিক্রি করছে।
Humayun Ahmed,খালা ক্ষিরা খেলেন।
Humayun Ahmed,একজন কাসুন্দি দিয়ে কাঁচা আম মাখিয়ে বিক্রি করছিল।
Humayun Ahmed,পাঁচ টাকা প্লেট ।
Humayun Ahmed,আমরা তাও খেলাম।
Humayun Ahmed,সবশেষে তরমুজ।
Humayun Ahmed,"খালা বললেন, ‘গরমের সব ওষুধ শরীরে নিয়ে নিলাম।’"
Humayun Ahmed,শরীরের ডিহাইড্রেশন বন্ধ করার ব্যবস্থা হল ।
Humayun Ahmed,বুঝলি ?
Humayun Ahmed,আমার কথা বলা নিষেধ।
Humayun Ahmed,কাজেই হ্যাঁ-সূচক মাথা নেড়ে বুঝিয়ে দিলাম যে— ‘বুঝেছি’ ।
Humayun Ahmed,"মাজেদা খালা, খাওয়া-দাওয়ার ফাঁকে ফাঁকে কিডনী প্রসঙ্গও খোলাসা করলেন।"
Humayun Ahmed,তাঁর পরিচিত এক ভদ্রলোকের দু'টা কিডনীই নষ্ট ।
Humayun Ahmed,ডায়ালাইসিস করে দিন কাটছে।
Humayun Ahmed,তাকে কিডনী দিতে হবে।
Humayun Ahmed,তিনি সিঙ্গাপুরে যাবেন কিডনী ট্রান্সপ্লান্ট করতে।
Humayun Ahmed,হিমু!
Humayun Ahmed,তুইও উনার সঙ্গে সিঙ্গাপুরে যাবি।
Humayun Ahmed,ফাঁকতালে তোর বিদেশ ভ্রমণ হয়ে যাবে।
Humayun Ahmed,ভাল না ?
Humayun Ahmed,‘পত্রিকায় প্রায়ই এ্যাড দেখি কিডনী বিক্রি করতে চায়।’
Humayun Ahmed,ওরা ফকির- মিসকিন।
Humayun Ahmed,ওদের কিডনী কেনার মানে হয় না।
Humayun Ahmed,‘আবার কথা বলা শুরু করেছিস ?’
Humayun Ahmed,তোকে না বললাম আধাঘণ্টা কথা বলবি না।
Humayun Ahmed,সরি।
Humayun Ahmed,দুটা কিডনীই দিয়ে দেই।
Humayun Ahmed,এমন অসাধারণ মানুষ।
Humayun Ahmed,বুঝেছিস ?
Humayun Ahmed,আমি হ্যাঁ-সূচক মাথা নাড়লাম ৷
Humayun Ahmed,উনি বই পড়ার সময় নিজের অজান্তেই মুরগির মতো কক কক করেন এই জন্যে মুরগি নাম।
Humayun Ahmed,তোকে গাড়ি দিয়ে তাঁর কাছে পাঠাব।
Humayun Ahmed,ঠিকানা দিয়ে পাঠালে তুই যাবি না।
Humayun Ahmed,আমাকে বলবি— ঠিকানা হারিয়ে ফেলেছিস।
Humayun Ahmed,তোকে আমি হাড়ে হাড়ে চিনি ।
Humayun Ahmed,যাকে কিডনী দিবি তাঁর নাম পল্টু।
Humayun Ahmed,অসাধারণ মানুষ।
Humayun Ahmed,পরিচয় হলেই বুঝবি।
Humayun Ahmed,উনার দশটা কথা শুনলেই তুই তাঁর কেনা গোলাম হয়ে যাবি।
Humayun Ahmed,"তুই তাঁকে বলবি, আপনি আমার কিডনী, হার্ট, লিভার সব নিয়ে নিন।"
Humayun Ahmed,কথার কথা বলছি রে গাধা।
Humayun Ahmed,যার নাম পল্টু এবং যাকে ডাকা হতো মুরগি; তার বিষয়ে আগ্রহী হওয়ার কারণ নেই।
Humayun Ahmed,বিশেষ করে মাজেদা খালা যাকে অসাধারণ বলেন তার বোকা হওয়ার সম্ভাবনা অনেক বেশি।
Humayun Ahmed,"বলা হয়ে থাকে, বুদ্ধিমানের কাছ থেকে দশ হাত দূরে থাকবে আর বোকাদের কাছ থেকে একশ হাত দূরে থাকবে।"
Humayun Ahmed,দূরে থাকা সম্ভব হল না।
Humayun Ahmed,খালা গাড়ি করে সেইদিনই পল্টু সাহেবের কাছে পাঠালেন।
