author name,tokenized_sentence
রোকেয়া সাখাওয়াত হোসেন,যদি তোমার চক্ষে কোনো পীড়া না হইয়া থাকে তবে স্টেশনের নিকট দাঁড়াইলেও দেখিবে—উভয় স্কুলের চূড়া পাশাপাশি ।
রোকেয়া সাখাওয়াত হোসেন,নূরজাঁহা হাস্য সম্বরণ করিতে পারিলেন না।
রোকেয়া সাখাওয়াত হোসেন,"গওহর সহাস্যে বলিলেন, ‘তোমার অভিজ্ঞতার বলিহারি যাই!"
রোকেয়া সাখাওয়াত হোসেন,আজি তুমি ভিক্টোরিয়া স্কুল পরিদর্শন করিয়া এই অভিজ্ঞতা অর্জন করিয়াছ?
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,আমি স্কুলের ভিতর যাই নাই ।
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,তৃতীয় বেঞ্চে কতকক্ষণ বসিয়াছিলাম।
রোকেয়া সাখাওয়াত হোসেন,"তারপর স্কুল-সীমানায় প্রবেশ করিয়া দেখি, পথ আর ফুরায় না ।"
রোকেয়া সাখাওয়াত হোসেন,"একজন পথিককে জিজ্ঞাসা করিয়া জানিলাম, স্কুল পৌঁছিতে আরও ১৫ turn (পেচ) বাকি ।"
রোকেয়া সাখাওয়াত হোসেন,"তখন আমি ভাবিলাম, আজি আর পথ শেষ হইবে না, তাই ফিরিয়া আসিলাম ।"
রোকেয়া সাখাওয়াত হোসেন,নূরজাহাঁ আবার হাসিলেন ।
রোকেয়া সাখাওয়াত হোসেন,"আর গওহর বলিলেন, ব্যস ।"
রোকেয়া সাখাওয়াত হোসেন,মোল্লার দৌড় মসজিদ পর্যন্ত ।
রোকেয়া সাখাওয়াত হোসেন,"তুমি স্কুলের দ্বারদেশ হইতে ফিরিয়া আসিয়াছ, ভিক্টোরিয়া স্কুলই দেখ নাই, অথচ ডাউহিল স্কুল সম্বন্ধে অভিজ্ঞতা প্রকাশ করিতেছ!"
রোকেয়া সাখাওয়াত হোসেন,তুমি কি জানো বালিকা বিদ্যালয় কোথায়?
রোকেয়া সাখাওয়াত হোসেন,স্কুলগৃহের যে যুগল-চূড়া দেখা যায়. উহা এক ভিক্টোরিয়া স্কুলেরই ।
রোকেয়া সাখাওয়াত হোসেন,স্কুলটি কি তুমি সামান্য গ্রাম্য পাঠশালা মনে করিয়াছ?
রোকেয়া সাখাওয়াত হোসেন,উহা এক প্রকাণ্ড অট্টালিকা—এবং উহা অনেকখানি স্থান ব্যাপিয়া দণ্ডায়মান রহিয়াছে ।
রোকেয়া সাখাওয়াত হোসেন,বালকদের ক্রীড়াপ্রাঙ্গণই তো প্রায় পাঁচ বিঘা জমি' !
রোকেয়া সাখাওয়াত হোসেন,নূর ।
রোকেয়া সাখাওয়াত হোসেন,এবং ডাউহিল স্কুল উহা অপেক্ষাও প্রকাণ্ড ।
রোকেয়া সাখাওয়াত হোসেন,একটি কক্ষে পঞ্চাশটি বালিকার শয্যা দেখিলাম এবং প্রত্যেক পর্যঙ্ক অপর পর্যঙ্ক হইতে দুই হাত ব্যবধানে ।
রোকেয়া সাখাওয়াত হোসেন,এখন আন্দাজ কর তো কক্ষটা কত বড়?
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,অতবড় ঘর এ প্রস্তরসঙ্কুল দেশে নির্মাণ করা কি সহজ না সম্ভব?
রোকেয়া সাখাওয়াত হোসেন,নূর ।
রোকেয়া সাখাওয়াত হোসেন,"সহজ না হউক, সম্ভব তো ।"
রোকেয়া সাখাওয়াত হোসেন,বড় বড় অট্টালিকা নির্মিত হইয়াছে তো ।
রোকেয়া সাখাওয়াত হোসেন,প্ৰথমে একটা টেনিস কোর্ট দেখিয়া আমার চক্ষে ধাঁধা লাগিয়াছিল ।
রোকেয়া সাখাওয়াত হোসেন,"কতগুলি কঠিন প্রস্তরের মস্তক চূর্ণ করিয়া ঐ সমতল প্রাঙ্গণখানি নির্মিত হইয়াছে, তাহা আমরা সহজে ধারণা করিতে পারি না ।"
রোকেয়া সাখাওয়াত হোসেন,"কেবল প্রস্তর ভাঙিতে হয় নাই, স্থানবিশেষে জোড়া দিয়া ভরাটও করিতে হইয়াছে ।"
রোকেয়া সাখাওয়াত হোসেন,"অতখানি স্থান যে একেবারে গর্তশূন্য ছিল, তাহা হইতে পারে না ।"
রোকেয়া সাখাওয়াত হোসেন,"একদিকে মহাশিল্পীর পর্বত-রচনা কৌশল, অপরদিকে তাঁহারই প্রদত্ত মানববুদ্ধির পূর্ণ বিকাশ—উভয়ের মিশামিশি বড় চমৎকার বোধ হয় ।"
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,ভাই!
রোকেয়া সাখাওয়াত হোসেন,"তুমি দিনকতক এখানে থাকো, তাহা হইলে তুমিও কবি হইতে পারিবে!"
রোকেয়া সাখাওয়াত হোসেন,"কবিত্ব-জ্ঞান-রহিত অবলার মরুতুল্য হৃদয়েও যখন কবিত্ব-কুসুম ফুটিতেছে—
জাফ ।"
রোকেয়া সাখাওয়াত হোসেন,আমি নূরুর অপেক্ষা কম Prosaic (অকবি) নহি!
রোকেয়া সাখাওয়াত হোসেন,আমরা উভয় ভ্রাতা- ভগিনীই প্রসিদ্ধ Prosaic !
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,"কিন্তু এখানকার জলবায়ু এমন যে—
‘বারেক দর্শন পেলে চিরমূক কথা কয়!"
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,কিন্তু তাহাতে লাভ কী?
রোকেয়া সাখাওয়াত হোসেন,কবিত্বটা মস্তিষ্কের রোগবিশেষ!
রোকেয়া সাখাওয়াত হোসেন,"আমাদের কুলকামিনীরা পাহাড়ে ময়দানে বেড়াইয়া কবি হয়, ইহা কখনই বাঞ্ছনীয় নহে ।"
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,তবে কী বাঞ্ছনীয় ?
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,"বাঞ্ছনীয় এই—তাহারা সুচারুরূপে গৃহস্থালি করে, রাঁধে, বাড়ে, খাওয়ায়, খায়, নিয়মিতরূপে রোজা-নামাজ প্রতিপালন করে ।"
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,নামাজ কাহার উদ্দেশে?
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,খোদাতায়ালার উদ্দেশে!
রোকেয়া সাখাওয়াত হোসেন,গও।
রোকেয়া সাখাওয়াত হোসেন,বেশ ভাই ঠিক বলিয়াছ ।
রোকেয়া সাখাওয়াত হোসেন,"তুমি অবশ্যই জানো, একটা পারস্য বয়েৎ আছে—‘চিত্র দেখিয়া চিত্রকরকে স্মরণ কর ।"
রোকেয়া সাখাওয়াত হোসেন,আর ইনি এখনই মহাশিল্পী বলিয়া কাহার প্রশংসা করিলেন?
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,মহাশিল্পী তো ঈশ্বরকে বলা হইয়াছে ।
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,তবে কবিত্ব ধর্মের বিরোধী হইল কিসে?
রোকেয়া সাখাওয়াত হোসেন,"ঈশ্বরের সৃষ্টি যতই অধিক দেখা যায়, ততই ঈশ্বরের প্রতি ভক্তি বৃদ্ধি হয় ।"
রোকেয়া সাখাওয়াত হোসেন,"চক্ষু, বর্ণ যথারীতি খাটাইয়া সৃষ্টিজগতের পরিচয় না লইলে স্রষ্টাকে ভালোমতে চিনিবে কিরূপে?"
রোকেয়া সাখাওয়াত হোসেন,"পর্বতচূড়ায় দাঁড়াইলে আপনা হইতে হৃদয়ে ভক্তি-প্রস্রবণ উচ্ছ্বসিত হয়,—তখন অজ্ঞাতে হৃদয়তন্ত্রে বাজিয়া উঠে— ‘সেই অদ্বিতীয় কবি আঁকিয়া এমন ছবি আপনি অদৃশ্য হয়ে আছেন কোথায়?"
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,আমি ভালোমতো বাঙ্গালা বুঝি না ।
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,"তবে বল—‘জমীচমন গুল—’৮
জাফ ।"
রোকেয়া সাখাওয়াত হোসেন,কন্যাগুলি নিশ্চয় স্কুলে যাইবে?
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,নিশ্চয়!
রোকেয়া সাখাওয়াত হোসেন,"কওসর, আখতর ও বদুর স্কুলে পড়িবার সময় গত হইয়াছে সেজন্য বড় আক্ষেপ হয়
জাফ ।"
রোকেয়া সাখাওয়াত হোসেন,তবে নূরজাহানকেও ভর্তি কর!
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,আমার আপত্তি নাই ।
রোকেয়া সাখাওয়াত হোসেন,"ইনি তো বলেন যে, “শিং কাটাইয়া বাছুরদলে মিশিতে ইচ্ছা হয় ।”"
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,তোমারও একান্ত ইচ্ছা নাকি শ্রীমতীদের খ্রিস্টান করা?
রোকেয়া সাখাওয়াত হোসেন,নূর ।
রোকেয়া সাখাওয়াত হোসেন,মেয়েরা খ্রিস্টান হইবে কেন?
রোকেয়া সাখাওয়াত হোসেন,আমি অহঙ্কারের সহিত বলি—আমার মেয়েরা ধর্মভ্রষ্ট হইতে পারে না ।
রোকেয়া সাখাওয়াত হোসেন,ইহারা খাঁটি সোনা—অনলে সলিলে ধ্বংস হইবে না ।
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,"আমিও সাহঙ্কারে বলি, তোমার স্ত্রীর বিশ্বাস (ঈমান) টলিতে পারে কিন্তু আমার স্ত্রীর বিশ্বাস অটল!"
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,আমার স্ত্রীর বিশ্বাস অস্থায়ী হইল কিসে?
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,যেহেতু তিনি আপন ধর্মের কোনো তত্ত্বই অবগত নহেন ।
রোকেয়া সাখাওয়াত হোসেন,"কেবল টিয়াপাখির মতো নামাজ পড়েন, কোনো শব্দের অর্থ বুঝেন না ।"
রোকেয়া সাখাওয়াত হোসেন,"তাঁহাকে যদি তুমি স্বর্ণপিঞ্জরে আবদ্ধা না রাখো, তবে একবার কোনো মিশনারি মেমের সহিত দেখা হইলেই তিনি মনে করিবেন, ‘বাহ্!"
রোকেয়া সাখাওয়াত হোসেন,যিশুর কী মহিমা!
রোকেয়া সাখাওয়াত হোসেন,সুতরাং সাবধান!
রোকেয়া সাখাওয়াত হোসেন,"যদি পার তো লৌহসিন্দুকে বন্ধ রাখিও ৷
জাফ ।"
রোকেয়া সাখাওয়াত হোসেন,আর নূরু বুঝি নামাজে ব্যবহৃত শব্দসমূহের অর্থ জানে?
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,জানেন কি না পরীক্ষা কর!
রোকেয়া সাখাওয়াত হোসেন,তুমি কি মনে কর এই কুড়ি বৎসরের বিবাহিত জীবনেও আমি আমার অর্ধাঙ্গীকে আমার ছায়াতুল্যা সহচরী করিয়া তুলিতে পারি নাই?
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,"তবে দেখ, নূরু-যে স্কুলে পড়ে নাই সেজন্য কি আটকাইয়াছে?"
রোকেয়া সাখাওয়াত হোসেন,তবে মেয়েগুলোর মাথা খাও কেন?
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,"আমাদের পূর্বপুরুষেরা রেলপথে ভ্রমণ করেন নাই, টেলিগ্রাফে সংবাদ পাঠান নাই, সেজন্য তাঁহাদের কিছু আটকাইয়াছিল কি?"
রোকেয়া সাখাওয়াত হোসেন,"তবে আমরা টেলিগ্রাফ পাঠাই কেন, রেলগাড়িতে উঠি কেন ?"
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,আমাদের তো ওসব আবশ্যক হয় ।
রোকেয়া সাখাওয়াত হোসেন,গও ।
রোকেয়া সাখাওয়াত হোসেন,"যাহা আমাদের জন্য আবশ্যক, তাহা আমাদের মহিলাদের জন্যও প্রয়োজন ।"
রোকেয়া সাখাওয়াত হোসেন,তাঁহারা আমাদের আবশ্যক অনুযায়ী বস্তুই তো জোগাইয়া থাকে ।
রোকেয়া সাখাওয়াত হোসেন,"গ্রাম্য চাষার স্ত্রীরা জরির কাজ জানে না, আচার মোরব্বা প্রস্তুত করিতে জানে না, কারণ চাষাদের তাহা আবশ্যক হয় না ।"
রোকেয়া সাখাওয়াত হোসেন,ইউরোপীয় কামিনীরা পান সাজিতে জানে না; কারণ ইউরোপীয় পুরুষদের তাহা আবশ্যক হয় না ।
রোকেয়া সাখাওয়াত হোসেন,"আবার আমাদের কুলবালারা চাষা স্ত্রীদের মতো ধান ঝাড়িতে জানেন না, যেহেতু আমাদের তাহা প্রয়োজন হয় না ।"
রোকেয়া সাখাওয়াত হোসেন,"ক্রমে আমরা কারি,
কাটলেট, পুডিং খাইতে শিখিতেছি, আমাদের গৃহিণীরাও তাহা রাঁধিতে শিখিতেছেন ।"
রোকেয়া সাখাওয়াত হোসেন,আমাদের ছাড়া তাঁহাদের স্বতন্ত্র অস্তিত্ব কই?
রোকেয়া সাখাওয়াত হোসেন,এবং তাঁহাদের ছাড়া আমাদেরও নিরপেক্ষ অস্তিত্ব কই?
রোকেয়া সাখাওয়াত হোসেন,"স্কুল-কলেজের শিক্ষা যেমন আমাদের আবশ্যক, তদ্রূপ তাঁহাদেরও প্রয়োজন।"
রোকেয়া সাখাওয়াত হোসেন,"তোমার পারিবারিক জীবন অপেক্ষা আমার গার্হস্থ্য জীবন অধিক সুখের, ইহা তুমি অবশ্যই স্বীকার করিবে।"
রোকেয়া সাখাওয়াত হোসেন,তোমার সমস্ত সুখ-দুঃখ তোমার স্ত্রী কখনও হৃদয়ঙ্গম করিতে পারিবে না ।
রোকেয়া সাখাওয়াত হোসেন,জাফ।
রোকেয়া সাখাওয়াত হোসেন,তাহা না পারুন; কিন্তু তিনি আমার মতের বিরুদ্ধে একটি কথাও উচ্চারণ করেন না ।
রোকেয়া সাখাওয়াত হোসেন,"আমি যদি দিনকে রাত্রি বলি, তিনিও বলেন— 'হ্যা, দিব্য জ্যোৎস্না!"
রোকেয়া সাখাওয়াত হোসেন,"আবার যদি আমি অমাবস্যা রাত্রিকে দিন বলি, তিনিও বলিবেন— “হ্যাঁ, রৌদ্র বড় প্রখর।”"
রোকেয়া সাখাওয়াত হোসেন,গও।
রোকেয়া সাখাওয়াত হোসেন,শাবাশ!
রোকেয়া সাখাওয়াত হোসেন,তা না তো কি!
রোকেয়া সাখাওয়াত হোসেন,স্বামী-স্ত্রীর মত এক না হইলে দিবানিশি রুশ-জাপান যুদ্ধে ব্যাপৃত থাকিতে হয়।
রোকেয়া সাখাওয়াত হোসেন,গও।
রোকেয়া সাখাওয়াত হোসেন,কিন্তু স্বামী-স্ত্রীর মত এক হইল কই?
রোকেয়া সাখাওয়াত হোসেন,"তুমি যেরূপ বলিলে তাহাতে কেবল তোমারই মত প্রকাশ পায়, তাঁহার তো মতামত জানাই যায় না।"
রোকেয়া সাখাওয়াত হোসেন,তিনি কদাচ নিজ মত ব্যক্ত করেন না ।
রোকেয়া সাখাওয়াত হোসেন,"এবার যখন কোনো পশুশালায় যাইবে, অনুগ্রহ করিয়া পশুগুলির সমক্ষে কোনো বিশেষ মত প্রকাশ করিও, আর পশুগুলি উত্তর না দিলে বা মাথা নাড়িলে বুঝিয়া লইও পশুগণ তোমার সহিত একমত হইয়াছে।"
রোকেয়া সাখাওয়াত হোসেন,জাফ।
রোকেয়া সাখাওয়াত হোসেন,"শুন, আর একটি কাজের কথা বলি; আগামী বৎসর তো কওসরুর বিবাহ, এখন তাহাকে লইয়া তোমরা পাহাড় পর্বতে বেড়াও, বরপক্ষীয় লোকেরা শুনিলে কী বলিবে?"
রোকেয়া সাখাওয়াত হোসেন,নূর।
রোকেয়া সাখাওয়াত হোসেন,"বরপক্ষের ইহাতে আপত্তি নাই, জানি ।"
রোকেয়া সাখাওয়াত হোসেন,গও।
রোকেয়া সাখাওয়াত হোসেন,বর তো শিমলাতেই কাজ করেন।
রোকেয়া সাখাওয়াত হোসেন,"আর স্বামীর সহিত স্ত্রী বেড়াইবে, পিতার সহিত কন্যা বেড়াইবে, তাহাতে অন্য লোকের আপত্তি করিবার অধিকার আছে কি?"
রোকেয়া সাখাওয়াত হোসেন,জাফ।
রোকেয়া সাখাওয়াত হোসেন,"বেশ, মঙ্গলময় তোমাদের মঙ্গল করুন।"
রোকেয়া সাখাওয়াত হোসেন,বরটিও তোমাদের মনোমতো পাইয়াছ।
রোকেয়া সাখাওয়াত হোসেন,তাহা হইলে দেখিতেছি আমার নির্বাচিত পাত্রের সহিত আখতরের বিবাহ দিবে না?
রোকেয়া সাখাওয়াত হোসেন,গও।
রোকেয়া সাখাওয়াত হোসেন,না।
রোকেয়া সাখাওয়াত হোসেন,কওসরের ভাবী দেবরের সহিত আখতরের বিবাহ হইবে ।
রোকেয়া সাখাওয়াত হোসেন,জাফ।
রোকেয়া সাখাওয়াত হোসেন,তবে উভয় কন্যার বিবাহ একই সঙ্গে দাও না কেন?
রোকেয়া সাখাওয়াত হোসেন,গও।
রোকেয়া সাখাওয়াত হোসেন,তাহা হইলে ভালোই হইত কিন্তু সে ছেলেটি এখন বিলাতে ।
রোকেয়া সাখাওয়াত হোসেন,"চতুর্থ পরিচ্ছেদ
হিমালয়ের ক্রোড়স্থিত টুঙ্গ নামক স্থানে একটি ঝরনার ধারে কয়েক ব্যক্তি বসিয়া বিশ্রাম করিতেছেন ।"
রোকেয়া সাখাওয়াত হোসেন,"তাঁহাদের মধ্যে যে সর্বাপেক্ষা বয়ঃকনিষ্ঠা, সে বলিল——মেজ আপা!"
রোকেয়া সাখাওয়াত হোসেন,দেখ তো এই ঝরনা কোথা হইতে আসিয়া ভীমবেগে আবার কোথায় চলিয়াছে।
রোকেয়া সাখাওয়াত হোসেন,তুমি বলিতে পার শেষে কোথায় গিয়াছে?
রোকেয়া সাখাওয়াত হোসেন,আখতর।
রোকেয়া সাখাওয়াত হোসেন,"না, রাবু!"
রোকেয়া সাখাওয়াত হোসেন,আমি তো জানি না শেষে কোথায় গিয়াছে।
রোকেয়া সাখাওয়াত হোসেন,আসিয়াছে ঐ পাহাড়ের পাষাণ বক্ষ বিদীর্ণ করিয়া ।
রোকেয়া সাখাওয়াত হোসেন,রাবু।
রোকেয়া সাখাওয়াত হোসেন,সামান্য জলধারা পাষাণ বিদীর্ণ করিল কিরূপে?
রোকেয়া সাখাওয়াত হোসেন,তাহা কি সম্ভব?
রোকেয়া সাখাওয়াত হোসেন,কওসর।
রোকেয়া সাখাওয়াত হোসেন,"ঐ জলধারা কেবল পাষাণ বিদীর্ণ করিয়াছে, তাহাই নহে; কত প্রকাণ্ড প্রস্তর খণ্ড উহার চরণতলে গড়াইতে গড়াইতে ক্ষয়প্রাপ্ত হইয়া বালুকণায় পরিণত হইয়াছে।"
রোকেয়া সাখাওয়াত হোসেন,"প্রকাণ্ড প্রস্তর বালুকায় পরিণত হওয়ার কথাটা রাবু সহজে ধারণা করিতে না পারিয়া পিতাকে জিজ্ঞাসা করিল, ‘সত্য আব্বা?"
রোকেয়া সাখাওয়াত হোসেন,"গওহর কথা কহিবার পূর্বে জাফর বলিলেন, “হাঁ সত্য।”"
রোকেয়া সাখাওয়াত হোসেন,"তোরা যেমন পিতৃক্রোড়ে নির্ভয়ে ক্রীড়া করিস, ঐ নির্ঝরগুলি সেইরূপ পাষাণময় পিতৃবক্ষে নৃত্য করিতেছে—পিতা তবুও অটল।"
রোকেয়া সাখাওয়াত হোসেন,হিমাদ্রিও ঠিক গওহরেরই মতো সহিষ্ণু।
রোকেয়া সাখাওয়াত হোসেন,"আর শোন, স্টিমার হইতে যে বিশালকায়া জাহ্নবী দেখিয়াছিস, এইরূপ কোনো একটা শিশু-নির্ঝরই তাহার উৎস।"
রোকেয়া সাখাওয়াত হোসেন,রাবু।
রোকেয়া সাখাওয়াত হোসেন,বলুন তো ইহার কোন্‌টা গঙ্গার উৎস?
রোকেয়া সাখাওয়াত হোসেন,জাফ।
রোকেয়া সাখাওয়াত হোসেন,গঙ্গার উৎস এখানে নাই ।
রোকেয়া সাখাওয়াত হোসেন,কও।
রোকেয়া সাখাওয়াত হোসেন,কী ভাবিতেছ আখতর?
রোকেয়া সাখাওয়াত হোসেন,আখ ।
রোকেয়া সাখাওয়াত হোসেন,ভাবিতেছি—এই ক্ষীণাঙ্গি ঝরনাগুলি হিমালয়ের হৃদয়ে কেমন গভীর হইতে গভীরময় প্রণালী কাটিয়া কলকল স্বরে স্রষ্টার স্তবগান গাহিতে গাহিতে চলিয়াছে ।
রোকেয়া সাখাওয়াত হোসেন,বিরাম নাই—বিশ্রাম নাই—আলস্য ঔদাস্য নাই—অনন্ত অবারিত গতিতে চলিয়াছে।
রোকেয়া সাখাওয়াত হোসেন,রাবু।
রোকেয়া সাখাওয়াত হোসেন,মেজ আপা।
রোকেয়া সাখাওয়াত হোসেন,আমিও একটি নদীর উৎস আবিষ্কার করিলাম ।
রোকেয়া সাখাওয়াত হোসেন,আখ ।
রোকেয়া সাখাওয়াত হোসেন,বটে?
রোকেয়া সাখাওয়াত হোসেন,কও।
রোকেয়া সাখাওয়াত হোসেন,কী আবিষ্কার করিয়াছিস বল্ তো?
রোকেয়া সাখাওয়াত হোসেন,রাবু।
রোকেয়া সাখাওয়াত হোসেন,কারসিয়ঙ্গের পাগলা ঝোরাই পাগলা নদীর উৎস!
রোকেয়া সাখাওয়াত হোসেন,আখ।
রোকেয়া সাখাওয়াত হোসেন,দূর পাগুলি!
রোকেয়া সাখাওয়াত হোসেন,বদর।
রোকেয়া সাখাওয়াত হোসেন,"রাবু কিন্তু কথাটা একবারে অসঙ্গত বলে নাই—ত্রিস্রোতা নদী তো দার্জিলিঙের আশপাশেই—
কও ।"
রোকেয়া সাখাওয়াত হোসেন,ধন্য তোমাদের গবেষণায় ।
রোকেয়া সাখাওয়াত হোসেন,বদু তো বেশ পণ্ডিত হইয়া উঠিয়াছে ।
রোকেয়া সাখাওয়াত হোসেন,বদু ।
রোকেয়া সাখাওয়াত হোসেন,"যদি গবেষণায় ভুল হইয়া থাকে, তবে ও-কথা থাক; আর এক মজার কথা বলি—বেশ খেয়াল করিয়া দেখ তো, পাহাড়ের বুকের ভিতর দিয়া রেলপথ কেমন আঁকিয়া বাঁকিয়া গিয়াছে—একদিকে সুউচ্চ পর্বত, অন্যদিকে নিম্নস্থিত অনুচ্চ পাহাড়ের স্তূপ—একটির পর অপরটি ঢেউয়ের পর ঢেউয়ের মতো দেখায়!"
রোকেয়া সাখাওয়াত হোসেন,ইহাকে পর্বত-তরঙ্গ বলিলে কেমন হয় ?
রোকেয়া সাখাওয়াত হোসেন,কও ।
রোকেয়া সাখাওয়াত হোসেন,বেশ ভালো হয় ।
রোকেয়া সাখাওয়াত হোসেন,সমুদ্রের ঢেউয়ের কথা তোমার মনে আছে বোন ?
রোকেয়া সাখাওয়াত হোসেন,বদু ।
রোকেয়া সাখাওয়াত হোসেন,না দিদি!
রোকেয়া সাখাওয়াত হোসেন,মনে তো পড়ে না ।
রোকেয়া সাখাওয়াত হোসেন,রাবু!
রোকেয়া সাখাওয়াত হোসেন,মাম্মা!
রোকেয়া সাখাওয়াত হোসেন,আমি ঐ ঝরনার জল স্পর্শ করি গিয়া?
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,যাবি কিরূপে?
রোকেয়া সাখাওয়াত হোসেন,অবতরণের পথ যে দুর্গম ।
রোকেয়া সাখাওয়াত হোসেন,রাবু ।
রোকেয়া সাখাওয়াত হোসেন,"আপনি অনুমতি দিন—আমি যেমন করিয়া পারি, যাইব।"
রোকেয়া সাখাওয়াত হোসেন,সেজ আপা!
রোকেয়া সাখাওয়াত হোসেন,তুমিও আসিবে?
রোকেয়া সাখাওয়াত হোসেন,বদু ।
রোকেয়া সাখাওয়াত হোসেন,"না, তুমি একাই যাও ।"
রোকেয়া সাখাওয়াত হোসেন,জাফর অনুমতি দিলেন ।
রোকেয়া সাখাওয়াত হোসেন,রাবু অতিকষ্টে অগ্রসর হইল; শেষে এক প্রকাণ্ড প্রস্তর তাহার গতিরোধ করিল ।
রোকেয়া সাখাওয়াত হোসেন,সেটি অতিক্রম না করিলে জলস্পর্শ করা হইবে না ।
রোকেয়া সাখাওয়াত হোসেন,"উপর হইতে কওসর শাসাইল, ‘দেখিস কাপড় ভিজে না যেন ।"
রোকেয়া সাখাওয়াত হোসেন,প্রায় হামাগুড়ি দিয়া অতি সাবধানে রবু সে প্রস্তর অতিক্রম করিল ।
রোকেয়া সাখাওয়াত হোসেন,শীতল জল অঞ্জলি ভরিয়া লইয়া খেলা করিতে লাগিল ।
রোকেয়া সাখাওয়াত হোসেন,তদ্দর্শনে বদুর একটু হিংসা হইল ।
রোকেয়া সাখাওয়াত হোসেন,"সে রেলিঙের ধারে দাঁড়াইয়া বলিল, —কিলো রাব্বু!"
রোকেয়া সাখাওয়াত হোসেন,স্বর্গে পঁহুছিয়াছিস যে?
রোকেয়া সাখাওয়াত হোসেন,তোর আনন্দের সীমা নাই ।
রোকেয়া সাখাওয়াত হোসেন,"তুই তবে থাক ঐখানে, – আমরা চলিলাম ।"
রোকেয়া সাখাওয়াত হোসেন,"নূরজাহাও ডাকিলেন, ‘আয় মা!"
রোকেয়া সাখাওয়াত হোসেন,বেলা যায় ।
রোকেয়া সাখাওয়াত হোসেন,সকলে আরও কতকদূর অগ্রসর হইলেন ।
রোকেয়া সাখাওয়াত হোসেন,ইহারা টুঙ্গ হইতে পদব্রজে কারসিয়ঙ্গ চলিয়াছেন ।
রোকেয়া সাখাওয়াত হোসেন,পথে দুই-তিনজন পাহাড়ি তাহাদিগকে দেখিয়া পথ ছাড়িয়া দিয়া একদিকে দাঁড়াইল ।
রোকেয়া সাখাওয়াত হোসেন,"গওহর জাফরকে বলিলেন, ‘দেখিলে ভাই, ইহাদের শিভালরি (অবলার প্রতি সম্মান প্ৰদৰ্শন)?"
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,"ইহা উহাদের অভ্যাস, অনেক সময় স্ত্রীলোকেরাও আমাকে সুপথ ছাড়িয়া দিয়া পথিপার্শ্বে দাঁড়ায় ।"
রোকেয়া সাখাওয়াত হোসেন,নূর ।
রোকেয়া সাখাওয়াত হোসেন,যেহেতু তাহারা ‘নিচেকা আদমি'কে দুর্বল মনে করে ।
রোকেয়া সাখাওয়াত হোসেন,জাফ ।
রোকেয়া সাখাওয়াত হোসেন,আমি কিন্তু স্ত্রীলোকের নিকট দুর্বলতা স্বীকার করি না ।
রোকেয়া সাখাওয়াত হোসেন,গও ।
