Author,Genre,Source,Text

Humayun Ahmed,Novel,Misir Ali Shomogro,ক্লাস ফাঁকা।

Humayun Ahmed,Novel,Misir Ali Shomogro,আসমানী রঙের জামদানি শাড়ি পরা একটি মেয়ে শুধু সেকেন্ড বেঞ্চে বসে আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,মেয়েটির মাথায় ঘোমটা।

Humayun Ahmed,Novel,Misir Ali Shomogro,এটা একটা নতুন ব্যাপার।

Humayun Ahmed,Novel,Misir Ali Shomogro,ইউনিভার্সিটির মেয়েরা মাথায় ঘোমটা দেয় শুধু আজানের সময়।

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলি ঢুকতেই মেয়েটি উঠে দাঁড়াল।

Humayun Ahmed,Novel,Misir Ali Shomogro,"তিনি অপ্রস্তুত স্বরে বললেন, ‘দেরি করে ফেললাম।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,সবাই চলে গেছে নাকি?

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘জ্বি স্যার।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘তুমি বসে আছ কেন?’"

Humayun Ahmed,Novel,Misir Ali Shomogro,তুমি কেন ওদের সঙ্গে গেলে না?

Humayun Ahmed,Novel,Misir Ali Shomogro,"মেয়েটি মৃদু স্বরে বলল, 'স্যার, আপনি কি আমাকে চিনতে পারছেন না?"

Humayun Ahmed,Novel,Misir Ali Shomogro,"হ্যাঁ, চিনতে পারছি।"

Humayun Ahmed,Novel,Misir Ali Shomogro,তোমার নাম নীলু।

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘জ্বি।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘তুমি তো এই ক্লাসের নও।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘জ্বি না।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘তাহলে?’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘আমি স্যার আপনার সঙ্গে দেখা করবার জন্যে বসে আছি।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"আমি রুটিনে দেখেছি, আজ আপনার এখানে ক্লাস।"

Humayun Ahmed,Novel,Misir Ali Shomogro,"মিসির আলি ভুরু কুঁচকে বললেন, ‘তোমার কি বিয়ে হয়েছে?’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"মাথায় ঘোমটা, তাই বললাম।"

Humayun Ahmed,Novel,Misir Ali Shomogro,নতুন বিয়ে হওয়া মেয়েরা প্রথম দিকে ঘোমটা পরে।

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘আমার বিয়ে হয় নি।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘ও, আচ্ছা।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘আপনার সঙ্গে আমার খুব একটা জরুরি কথা আছে স্যার।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘বল।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘আমি স্যার অনেকটা সময় নিয়ে কথাটা আপনাকে বলতে চাই।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,আমি কি স্যার আপনার বাসায় যেতে পারি?

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘বাসায় আমার কিছু ঝামেলা আছে।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘তাহলে স্যার, আপনি কি আমাদের বাসায় একটু আসবেন?’"

Humayun Ahmed,Novel,Misir Ali Shomogro,আমার খুব দরকার।

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘ঠিক আছে, যাব।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘আমাদের বাসার ঠিকানা কি আপনার মনে আছে?’"

Humayun Ahmed,Novel,Misir Ali Shomogro,এক বার গিয়েছিলেন আমাদের বাসায়।

Humayun Ahmed,Novel,Misir Ali Shomogro,আমাদের বাসার দোতলায় আপনার এক জন পরিচিত মহিলা থাকতেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,রানু নাম।

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘আমার মনে আছে।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘স্যার, আপনি কি আজই আসবেন?’"

Humayun Ahmed,Novel,Misir Ali Shomogro,আমার খুব দরকার।

Humayun Ahmed,Novel,Misir Ali Shomogro,"মিসির আলি তাকিয়ে রইলেন মেয়েটার দিকে।"

Humayun Ahmed,Novel,Misir Ali Shomogro,"এই মেয়ের নাম নীলু, কিন্তু কোনো- এক বিচিত্র কারণে তাকে অবিকল রানুর মতো দেখাচ্ছে।"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘স্যার, আপনি কি আজই যাবেন?’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘ঠিক আছে রানু।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘আমার নাম কিন্তু স্যার নীলু।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"মিসির আলি লক্ষ করলেন, মেয়েটা হাসছে।"

Humayun Ahmed,Novel,Misir Ali Shomogro,যেন তাকে রানু বলায় সে খুশি।

Humayun Ahmed,Novel,Misir Ali Shomogro,এটাই যেন আশা করছিল।

Humayun Ahmed,Novel,Misir Ali Shomogro,‘আমাদের বাসার ঠিকানা কি লিখে দেব?’

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘লিখে দিতে হবে না।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,আমার মনে আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,‘আসবেন কিন্তু স্যার।’

Humayun Ahmed,Novel,Misir Ali Shomogro,আসব।

Humayun Ahmed,Novel,Misir Ali Shomogro,আমি আসব।

Humayun Ahmed,Novel,Misir Ali Shomogro,"‘যাই স্যার, স্লামালিকুম।’"

Humayun Ahmed,Novel,Misir Ali Shomogro,"নীলু উঠে দাঁড়াল।"

Humayun Ahmed,Novel,Misir Ali Shomogro,এত সুন্দর মেয়েটি।

Humayun Ahmed,Novel,Misir Ali Shomogro,শ্যামলা গায়ের রঙ।

Humayun Ahmed,Novel,Misir Ali Shomogro,চোখে-মুখে তেমন কোনো বিশেষত্ব নেই।

Humayun Ahmed,Novel,Misir Ali Shomogro,কিন্তু তবু এমন মায়া জাগিয়ে তুলছে কেন?

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলি লজ্জিত বোধ করলেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাঁর বয়স একচল্লিশ।

Humayun Ahmed,Novel,Misir Ali Shomogro,এই বয়সের এক জন মানুষের মনে এ- জাতীয় তরল ভাব থাকা উচিত নয়।

Humayun Ahmed,Novel,Misir Ali Shomogro,তা ছাড়া এই মেয়েটি তাঁর ছাত্রী।

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলি শূন্য ক্লাসে দীর্ঘ সময় বসে রইলেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,ভোরবেলায় মানুষের মেজাজ মোটামুটি ভালো থাকে।

Humayun Ahmed,Novel,Misir Ali Shomogro,"বেলা বাড়ার সঙ্গে সঙ্গে খারাপ হতে থাকে, বিকালবেলায় মেজাজ সবচে বেশি খারাপ হয়, সন্ধ্যার পর আবার ভালো হতে থাকে।"

Humayun Ahmed,Novel,Misir Ali Shomogro,এটাই সাধারণ নিয়ম।

Humayun Ahmed,Novel,Misir Ali Shomogro,"এখন সকাল এগারটা, মেজাজের সাধারণ সূত্র মতে মিসির আলির মেজাজ ভালো থাকার কথা।"

Humayun Ahmed,Novel,Misir Ali Shomogro,কিন্তু মিসির আলির মন এই মুহূর্তে যথেষ্টই খারাপ।

Humayun Ahmed,Novel,Misir Ali Shomogro,তিনি বসার ঘরে বেতের চেয়ারে পা তুলে বসে আছেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাঁর ভুরু কুঁচকে আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাঁর মেজাজ খারাপের দুটি কারণের প্রথমটা হল—একটা মাছি।

Humayun Ahmed,Novel,Misir Ali Shomogro,অনেকক্ষণ থেকেই মাছিটা তাঁর গায়ে বসার চেষ্টা করছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,সাধারণ মাছি না—নীল রঙের স্বাস্থ্যবান ডুমো মাছি।

Humayun Ahmed,Novel,Misir Ali Shomogro,আম-কাঁঠালের সময় এই মাছিগুলিকে দেখা যায়।

Humayun Ahmed,Novel,Misir Ali Shomogro,এখন শীতকাল—এই মাছি এল কোত্থেকে?

Humayun Ahmed,Novel,Misir Ali Shomogro,মাছিটা তার গায়েই বারবার বসতে চাচ্ছে কেন?

Humayun Ahmed,Novel,Misir Ali Shomogro,তাঁর সামনে বসে থাকা মেয়েটির গায়ে কেন বসছে না?

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলির মেজাজ খারাপের দ্বিতীয় কারণ এই মেয়েটি।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাঁর ইচ্ছা করছে মেয়েটিকে একটা ধমক দেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,যদিও ধমক দেবার মতো কোনো কারণ ঘটে নি।

Humayun Ahmed,Novel,Misir Ali Shomogro,মেয়েটি তার সঙ্গে দেখা করতে এসেছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,দেখা করতে আসার অপরাধে কাউকে ধমক দেয়া যায় না।

Humayun Ahmed,Novel,Misir Ali Shomogro,ধমক দেয়ার বদলে মিসির আলি শব্দ করে কাশলেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,"প্রচণ্ড শব্দে কাশলে, কিংবা কুৎসিত শব্দে নাক ঝাড়লে মনের রাগ অনেকখানি কমে।"

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলির কমল না বরং আরো যেন বাড়ল।

Humayun Ahmed,Novel,Misir Ali Shomogro,মাছিটাও মনে হচ্ছে এই শব্দে উৎসাহ পেয়েছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,এতক্ষণ গায়ে বসতে চাচ্ছিল এখন উড়ে ঠোটে বসতে চাচ্ছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,কী যন্ত্রণা!

Humayun Ahmed,Novel,Misir Ali Shomogro,"স্যার, আমার নাম সায়রা বানু।"

Humayun Ahmed,Novel,Misir Ali Shomogro,সায়রা বানু নামটা কি আপনার মনে থাকবে?

Humayun Ahmed,Novel,Misir Ali Shomogro,"মিসির আলি বললেন, মনে থাকার প্রয়োজন কি আছে?"

Humayun Ahmed,Novel,Misir Ali Shomogro,অবশ্যই আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,"আমি এত আগ্রহ করে আমার নামটা আপনাকে কেন বলছি, যাতে মনে থাকে সেই জন্যেই তো বলছি।"

Humayun Ahmed,Novel,Misir Ali Shomogro,"মিসির আলি রোবটের গলায় বললেন, মানুষের নাম আমার মনে থাকে না ।"

Humayun Ahmed,Novel,Misir Ali Shomogro,"মেয়েটি তাঁর রোবট গলা অগ্রাহ্য করে হাসিমুখে বলল, আমারটা মনে থাকবে ।"

Humayun Ahmed,Novel,Misir Ali Shomogro,কারণ একজন বিখ্যাত সিনেমা অভিনেত্রীর নাম সায়রা বানু।

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলি ভুরু কুঁচকে তাকিয়ে আছেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,এখন তাঁর মাথার যন্ত্রণা শুরু হয়েছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,অর্থহীন কথা শুনতে ভালো লাগছে না।

Humayun Ahmed,Novel,Misir Ali Shomogro,তা ছাড়া শীতও লাগছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,চেয়ারটা টেনে রোদে নিয়ে গেলে হয়।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাতে কিছুক্ষণ আরাম লাগবে তারপর আবার রোদে গা চিড়বিড় করতে থাকবে।

Humayun Ahmed,Novel,Misir Ali Shomogro,শীতকালের এই এক যন্ত্রণা।

Humayun Ahmed,Novel,Misir Ali Shomogro,ছায়া বা রোদ কোনোটাই ভালো লাগে না।

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলি মাছিটার দিকে তাকিয়ে রইলেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,মাছিটার কারণে নিজেকে এখন কাঁঠাল মনে হচ্ছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,"মেয়েটি খানিকটা মাথা ঝুঁকিয়ে বলল, আপনি দিলীপ কুমার, সায়রা বানু এদের নাম শোনেন নি?"

Humayun Ahmed,Novel,Misir Ali Shomogro,দিলীপ কুমারের নাম শুনেছি।

Humayun Ahmed,Novel,Misir Ali Shomogro,সায়রা বানু হচ্ছে দিলীপ কুমারের বউ।

Humayun Ahmed,Novel,Misir Ali Shomogro,"আমার বন্ধুরা অবিশ্যি আমাকে সায়রা বানু ডাকে না, তারা ডাকে এস বি।"

Humayun Ahmed,Novel,Misir Ali Shomogro,"সায়রার এস, বানুর বি―এস বি।"

Humayun Ahmed,Novel,Misir Ali Shomogro,এস বি-তে আর কী হয় বলুন তো?

Humayun Ahmed,Novel,Misir Ali Shomogro,বলতে পারছি না।

Humayun Ahmed,Novel,Misir Ali Shomogro,এস বি হচ্ছে স্পেশাল ব্রাঞ্চ।

Humayun Ahmed,Novel,Misir Ali Shomogro,আমার বন্ধুদের ধারণা আমার চেহারায় একটা স্পাই স্পাই ভাব আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,এই জন্যেই তারা আমাকে এস বি ডাকে।

Humayun Ahmed,Novel,Misir Ali Shomogro,আচ্ছা আপনারও কি ধারণা আমার চেহারায় স্পাই স্পাই ভাব?

Humayun Ahmed,Novel,Misir Ali Shomogro,ভালো করে একটু আমার দিকে তাকান না।

Humayun Ahmed,Novel,Misir Ali Shomogro,আপনি সারাক্ষণ এদিক-ওদিক তাকাচ্ছেন কেন?

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলি এদিক-ওদিক তাকাচ্ছেন না।

Humayun Ahmed,Novel,Misir Ali Shomogro,মাছিটার দিকে তাকিয়ে আছেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,মাছিটা এদিক-ওদিক করছে বলেই এদিক-ওদিক তাকাতে হচ্ছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,আচ্ছা পৃথিবীতে মোট কত প্রজাতির মাছি আছে?

Humayun Ahmed,Novel,Misir Ali Shomogro,এই যে শুনুন।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাকান আমার দিকে।

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলি মেয়েটির দিকে তাকালেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,অতিরিক্ত ফর্সা একটি মেয়ে।

Humayun Ahmed,Novel,Misir Ali Shomogro,বাঙালি মেয়েদের গায়ের রঙের একটা মাত্রা আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,কোনো মেয়ে যদি সেই মাত্রা অতিক্রম করে যায় তখন আর ভালো লাগে না।

Humayun Ahmed,Novel,Misir Ali Shomogro,তার মধ্যে বিদেশী বিদেশী ভাব চলে আসে।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাকে তখন আর আপন মনে হয় না।

Humayun Ahmed,Novel,Misir Ali Shomogro,সায়রা বানুর ক্ষেত্রেও তাই হয়েছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাকে পর পর লাগছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,মেয়েটির মাথা ভরতি চুল।

Humayun Ahmed,Novel,Misir Ali Shomogro,সেই চুলেও লালচে ভাব আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,অতিরিক্ত ফর্সা মেয়েদের ক্ষেত্রে তাই হয়।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাদের গায়ের রঙের খানিকটা এসে চুলে লেগে যায়।

Humayun Ahmed,Novel,Misir Ali Shomogro,চুল লালচে দেখায়—খানিকটা এসে লাগে চোখে।

Humayun Ahmed,Novel,Misir Ali Shomogro,চোখ তখন আর কালো মনে হয় না ।

Humayun Ahmed,Novel,Misir Ali Shomogro,মেয়েটির মুখ লম্বাটে।

Humayun Ahmed,Novel,Misir Ali Shomogro,একটু বোঁচা ধরনের নাক।

Humayun Ahmed,Novel,Misir Ali Shomogro,বোঁচা নাক থাকায় রক্ষা—বোঁচা নাকের কারণেই মেয়েটিকে বাঙালি মনে হচ্ছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,খাড়া নাক হলে মেডিটেরিনিয়ান সমুদ্রের পাশের গ্রিককন্যা বলে মনে হত।

Humayun Ahmed,Novel,Misir Ali Shomogro,বয়স কত হবে?

Humayun Ahmed,Novel,Misir Ali Shomogro,উনিশ থেকে পঁচিশের ভেতর।

Humayun Ahmed,Novel,Misir Ali Shomogro,মানুষের বয়স চট করে ধরতে পারার কোনো পদ্ধতি থাকলে ভালো হত।

Humayun Ahmed,Novel,Misir Ali Shomogro,গাছের রিং গুনে বয়স বলা যায়।

Humayun Ahmed,Novel,Misir Ali Shomogro,মানুষের তেমন কিছু নেই।

Humayun Ahmed,Novel,Misir Ali Shomogro,মানুষের বয়স তার মনে বলেই বোধ হয়।

Humayun Ahmed,Novel,Misir Ali Shomogro,"আচ্ছা, একটা মাছি কতদিন বাঁচে?"

Humayun Ahmed,Novel,Misir Ali Shomogro,স্যার কথা বলছেন না কেন?

Humayun Ahmed,Novel,Misir Ali Shomogro,আমাকে কি স্পাই মেয়ে বলে মনে হচ্ছে?

Humayun Ahmed,Novel,Misir Ali Shomogro,স্পাই মেয়েদের চেহারা আলাদা হয় বলে আমি জানি না ।

Humayun Ahmed,Novel,Misir Ali Shomogro,একটু আলাদা হয়।

Humayun Ahmed,Novel,Misir Ali Shomogro,স্পাই মেয়েদের মুখ দেখে এদের মনের ভাব বোঝা যায় না।

Humayun Ahmed,Novel,Misir Ali Shomogro,এদের মুখে এক রকম ভাব মনের ভেতর আরেক রকম।

Humayun Ahmed,Novel,Misir Ali Shomogro,তোমারও কি তাই?

Humayun Ahmed,Novel,Misir Ali Shomogro,জি।

Humayun Ahmed,Novel,Misir Ali Shomogro,ও আপনাকে বলতে ভুলে গেছি এস বি ছাড়াও আমার আরেকটা নাম আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,নাম ঠিক না খেতাব।

Humayun Ahmed,Novel,Misir Ali Shomogro,নববর্ষে পাওয়া খেতাব।

Humayun Ahmed,Novel,Misir Ali Shomogro,আমাদের কলেজে পহেলা বৈশাখে খেতাব দেয়া হয়।

Humayun Ahmed,Novel,Misir Ali Shomogro,আমার খেতাবটা হচ্ছে সাদা বাঘিনী।

Humayun Ahmed,Novel,Misir Ali Shomogro,এস বি-তে সাদা বাঘিনীও হয়।

Humayun Ahmed,Novel,Misir Ali Shomogro,সাদা বাঘিনী টাইটেল কেন পেয়েছিলাম শুনতে চান?

Humayun Ahmed,Novel,Misir Ali Shomogro,খুবই মজার গল্প।

Humayun Ahmed,Novel,Misir Ali Shomogro,মিসির আলি তাকিয়ে রইলেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,তাঁর কিছুই শুনতে ইচ্ছা করছে না।

Humayun Ahmed,Novel,Misir Ali Shomogro,মাথার যন্ত্রণা এবং শীত ভাব দুইই বাড়ছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,গায়ে পাতলা একটা চাদর দিয়ে শীত ভাবটা কমানো যেত।

Humayun Ahmed,Novel,Misir Ali Shomogro,চাদরটা ধুপিখানায় দিয়েছেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,"ধোয়া নিশ্চয়ই হয়ে গেছে, স্লিপের অভাবে আনতে পারছেন না।"

Humayun Ahmed,Novel,Misir Ali Shomogro,স্লিপটা কোথাও খুঁজে পাচ্ছেন না।

Humayun Ahmed,Novel,Misir Ali Shomogro,কড়া এক কাপ চা খেলেও শীতটা কমত।

Humayun Ahmed,Novel,Misir Ali Shomogro,"ঘরে চায়ের পাতা আছে, চিনি, দুধও আছে।"

Humayun Ahmed,Novel,Misir Ali Shomogro,গতকালই কিনে এনেছেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,কিন্তু গ্যাসের চুলায় কী একটা সমস্যা হচ্ছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,কিছুক্ষণ আগুন জ্বলেই হুস করে নিভে যায়।

Humayun Ahmed,Novel,Misir Ali Shomogro,মিস্ত্রি ডাকিয়ে চুলা ঠিক করা দরকার।

Humayun Ahmed,Novel,Misir Ali Shomogro,গ্যাস মিস্ত্রিরা কোথায় থাকে কে জানে ?

Humayun Ahmed,Novel,Misir Ali Shomogro,"সায়রা বানু মেয়েটি হড়বড় করে কথা বলে যাচ্ছে, তার কথা তিনি মন দিয়ে শুনছেন না।"

Humayun Ahmed,Novel,Misir Ali Shomogro,মাথায় দুশ্চিন্তা নিয়ে অন্য কিছুতে মন বসানো বেশ কঠিন।

Humayun Ahmed,Novel,Misir Ali Shomogro,তবে মাছিটা এখন শান্ত হয়েছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,টেবিলের উপর চুপ করে বসে আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,ডিম পাড়ছে না তো?

Humayun Ahmed,Novel,Misir Ali Shomogro,‘আমার সাদা বাঘিনী টাইটেল পাওয়ার ঘটনাটা খুব ইন্টারেস্টিং।

Humayun Ahmed,Novel,Misir Ali Shomogro,শুনলে আপনি খুব মজা পাবেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,বলব?

Humayun Ahmed,Novel,Misir Ali Shomogro,"মিসির আলি কিছুই বললেন না।"

Humayun Ahmed,Novel,Misir Ali Shomogro,তিনি খুব ভালো করেই জানেন মেয়েটি তার গল্প বলবেই।

Humayun Ahmed,Novel,Misir Ali Shomogro,"তিনি বলতে বললেও বলবে, বলতে না বললেও বলবে।"

Humayun Ahmed,Novel,Misir Ali Shomogro,‘হয়েছে কী শুনুন—সায়েন্স ল্যাবরেটরির সামনে দিয়ে আমি যাচ্ছি।

Humayun Ahmed,Novel,Misir Ali Shomogro,"আমার সঙ্গে আমার এক বন্ধু, রাকা।"

Humayun Ahmed,Novel,Misir Ali Shomogro,রাকা হচ্ছে বোরকাওয়ালী।

Humayun Ahmed,Novel,Misir Ali Shomogro,বোরকা পরে।

Humayun Ahmed,Novel,Misir Ali Shomogro,সউদি বোরকা।

Humayun Ahmed,Novel,Misir Ali Shomogro,বেশ কয়েক টাইপ বোরকা পাওয়া যায় তা কি আপনি জানেন?

Humayun Ahmed,Novel,Misir Ali Shomogro,"সউদি বোরকা, পাকিস্তানি বোরকা।"

Humayun Ahmed,Novel,Misir Ali Shomogro,"সউদি বোরকা ভয়াবহ, শুধু চোখ দুটো বের হয়ে থাকে।"

Humayun Ahmed,Novel,Misir Ali Shomogro,এমনিতে সে অবিশ্যি খুব স্টাইলিস্ট।

Humayun Ahmed,Novel,Misir Ali Shomogro,বোরকার নিচে স্লিভলেস ব্লাউজ পরে।

Humayun Ahmed,Novel,Misir Ali Shomogro,"যাই হোক বোরকাওয়ালী রাকা হঠাৎ বলল, সে একটা পেনসিল কিনবে।"

Humayun Ahmed,Novel,Misir Ali Shomogro,আমি তাকে নিয়ে একটা দোকানে ঢুকলাম পেনসিল কিনতে।

Humayun Ahmed,Novel,Misir Ali Shomogro,স্টেশনারির দোকান তবে তার সঙ্গে কনফেকশনারিও আছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,চা বিক্রি হচ্ছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,কেক বিক্রি হচ্ছে।

Humayun Ahmed,Novel,Misir Ali Shomogro,দোকানটায় বেশ ভিড়।

Humayun Ahmed,Novel,Misir Ali Shomogro,ভিড়ের সুযোগ নিয়ে এক লোক করল কী বোরকাওয়ালীর গায়ে হাত দিল।

Humayun Ahmed,Novel,Misir Ali Shomogro,গায়ে মানে কোথায় তা আপনাকে বলতে পারব না।

Humayun Ahmed,Novel,Misir Ali Shomogro,আমার লজ্জা লাগবে।

Humayun Ahmed,Novel,Misir Ali Shomogro,বোরকাওয়ালী এমন ভয় পেল যে প্রায় অচেতন হয়ে পড়ে যাচ্ছিল।

Humayun Ahmed,Novel,Misir Ali Shomogro,আমি বোরকাওয়ালীকে ধরে ফেললাম।

Humayun Ahmed,Novel,Misir Ali Shomogro,"তারপর বদমাশ লোকটার দিকে তাকিয়ে বললাম, আপনি ওর গায়ে হাত দিলেন কেন?"

Humayun Ahmed,Novel,Misir Ali Shomogro,ষণ্ডাগণ্ডা টাইপের লোক।

Humayun Ahmed,Novel,Misir Ali Shomogro,লাল চোখ।

Humayun Ahmed,Novel,Misir Ali Shomogro,গরিলাদের মতো লোম ভরতি হাত।

Humayun Ahmed,Novel,Misir Ali Shomogro,সে এমন ভাব করল যে আমার কথাই শুনতে পায় নি।

Humayun Ahmed,Novel,Misir Ali Shomogro,দোকানদারের দিকে তাকিয়ে হাই তুলতে তুলতে বলল—দেখি একটা লেবু চা।

Humayun Ahmed,Novel,Misir Ali Shomogro,তখন আমি খপ করে তার হাত ধরে ফেললাম।

Humayun Ahmed,Novel,Misir Ali Shomogro,সে ঝটকা দিয়ে তার হাত ছাড়িয়ে নেবার চেষ্টা করল কিন্তু তার আগেই আমি তার হাত কামড়ে ধরলাম।

Humayun Ahmed,Novel,Misir Ali Shomogro,যাকে বলে কচ্ছপের কামড়।

Humayun Ahmed,Novel,Misir Ali Shomogro,কচ্ছপের কামড় কী তা নিশ্চয়ই আপনি জানেন।

Humayun Ahmed,Novel,Misir Ali Shomogro,"কচ্ছপ একবার কামড়ে ধরলে আর ছাড়ে না, আমিও ছাড়লাম না।"

Humayun Ahmed,Novel,Misir Ali Shomogro,আমার মুখ রক্তে ভরে গেল।

Humayun Ahmed,Novel,Himur Maddhyadupur,"হিমু, তুই আমাকে একটা কিডনী দিতে পারবি ?"

Humayun Ahmed,Novel,Himur Maddhyadupur,আমার একটা কিডনী দরকার।

Humayun Ahmed,Novel,Himur Maddhyadupur,‘মানুষজনের কথায় হকচকিয়ে যাওয়া কিংবা বিভ্রান্ত হওয়া আমার স্বভাবে নেই ।’

Humayun Ahmed,Novel,Himur Maddhyadupur,তারপরেও মাজেদা খালার কথায় হকচকিয়ে গেলাম।

Humayun Ahmed,Novel,Himur Maddhyadupur,ধানমন্ডি ২৭ নাম্বার রোডে গাড়ি থামিয়ে তিনি আমাকে ধরেছেন।

Humayun Ahmed,Novel,Himur Maddhyadupur,এখন কিডনী চাচ্ছেন।

Humayun Ahmed,Novel,Himur Maddhyadupur,তাঁর কথার ভঙ্গিতে বিরাট তাড়াহুড়া।

Humayun Ahmed,Novel,Himur Maddhyadupur,মনে হচ্ছে এই মুহূর্তেই কিডনী দরকার ।

Humayun Ahmed,Novel,Himur Maddhyadupur,‘কথা বলছিস না কেন ?’

Humayun Ahmed,Novel,Himur Maddhyadupur,একটা কিডনী দিবি ?

Humayun Ahmed,Novel,Himur Maddhyadupur,‘কেন দেব না?’

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘থ্যাংকস, গাড়িতে উঠ।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,ড্রাইভারের পাশে বোস।

Humayun Ahmed,Novel,Himur Maddhyadupur,চল বাসায় যাই।

